chrom,start,end,midpoint,window_size,P1,P2,P3,outgroup,D,Z,sites_used,ABBA,BABA,passes_qc,abs_D,abs_Z
CM017351.1,13650001,13750000,13700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,13700001,13800000,13750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,13750001,13850000,13800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,13800001,13900000,13850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,13850001,13950000,13900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,13900001,14000000,13950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,13950001,14050000,14000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14000001,14100000,14050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14050001,14150000,14100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14100001,14200000,14150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14150001,14250000,14200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14200001,14300000,14250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14250001,14350000,14300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14300001,14400000,14350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14350001,14450000,14400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14400001,14500000,14450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14450001,14550000,14500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14500001,14600000,14550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14550001,14650000,14600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14600001,14700000,14650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14650001,14750000,14700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14700001,14800000,14750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14750001,14850000,14800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14800001,14900000,14850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14850001,14950000,14900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14900001,15000000,14950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,14950001,15050000,15000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15000001,15100000,15050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15050001,15150000,15100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15100001,15200000,15150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15150001,15250000,15200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15200001,15300000,15250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15250001,15350000,15300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15300001,15400000,15350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15350001,15450000,15400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15400001,15500000,15450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15450001,15550000,15500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15500001,15600000,15550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15550001,15650000,15600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15600001,15700000,15650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15650001,15750000,15700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15700001,15800000,15750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15750001,15850000,15800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15800001,15900000,15850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15850001,15950000,15900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15900001,16000000,15950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,15950001,16050000,16000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16000001,16100000,16050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16050001,16150000,16100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16100001,16200000,16150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16150001,16250000,16200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16200001,16300000,16250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16250001,16350000,16300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16300001,16400000,16350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16350001,16450000,16400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16400001,16500000,16450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16450001,16550000,16500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16500001,16600000,16550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16550001,16650000,16600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16600001,16700000,16650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16650001,16750000,16700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16700001,16800000,16750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16750001,16850000,16800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16800001,16900000,16850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16850001,16950000,16900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16900001,17000000,16950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,16950001,17050000,17000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17000001,17100000,17050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17050001,17150000,17100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17100001,17200000,17150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17150001,17250000,17200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17200001,17300000,17250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17250001,17350000,17300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17300001,17400000,17350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17350001,17450000,17400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17400001,17500000,17450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17450001,17550000,17500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17500001,17600000,17550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17550001,17650000,17600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17600001,17700000,17650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17650001,17750000,17700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17700001,17800000,17750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17750001,17850000,17800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17800001,17900000,17850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17850001,17950000,17900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17900001,18000000,17950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,17950001,18050000,18000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18000001,18100000,18050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18050001,18150000,18100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18100001,18200000,18150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18150001,18250000,18200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18200001,18300000,18250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18250001,18350000,18300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18300001,18400000,18350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18350001,18450000,18400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18400001,18500000,18450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18450001,18550000,18500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18500001,18600000,18550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18550001,18650000,18600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18600001,18700000,18650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18650001,18750000,18700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18700001,18800000,18750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18750001,18850000,18800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18800001,18900000,18850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18850001,18950000,18900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18900001,19000000,18950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,18950001,19050000,19000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19000001,19100000,19050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19050001,19150000,19100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19100001,19200000,19150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19150001,19250000,19200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19200001,19300000,19250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19250001,19350000,19300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19300001,19400000,19350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19350001,19450000,19400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19400001,19500000,19450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19450001,19550000,19500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19500001,19600000,19550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19550001,19650000,19600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19600001,19700000,19650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19650001,19750000,19700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19700001,19800000,19750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19750001,19850000,19800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19800001,19900000,19850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19850001,19950000,19900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19900001,20000000,19950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,19950001,20050000,20000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20000001,20100000,20050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20050001,20150000,20100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20100001,20200000,20150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20150001,20250000,20200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20200001,20300000,20250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20250001,20350000,20300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20300001,20400000,20350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20350001,20450000,20400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20400001,20500000,20450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20450001,20550000,20500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20500001,20600000,20550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20550001,20650000,20600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20600001,20700000,20650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20650001,20750000,20700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20700001,20800000,20750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20750001,20850000,20800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20800001,20900000,20850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20850001,20950000,20900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20900001,21000000,20950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,20950001,21050000,21000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21000001,21100000,21050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21050001,21150000,21100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21100001,21200000,21150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21150001,21250000,21200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21200001,21300000,21250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21250001,21350000,21300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21300001,21400000,21350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21350001,21450000,21400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21400001,21500000,21450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21450001,21550000,21500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21500001,21600000,21550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21550001,21650000,21600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21600001,21700000,21650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21650001,21750000,21700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21700001,21800000,21750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21750001,21850000,21800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21800001,21900000,21850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21850001,21950000,21900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21900001,22000000,21950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,21950001,22050000,22000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22000001,22100000,22050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22050001,22150000,22100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22100001,22200000,22150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22150001,22250000,22200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22200001,22300000,22250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22250001,22350000,22300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22300001,22400000,22350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22350001,22450000,22400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22400001,22500000,22450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22450001,22550000,22500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22500001,22600000,22550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22550001,22650000,22600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22600001,22700000,22650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22650001,22750000,22700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22700001,22800000,22750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22750001,22850000,22800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22800001,22900000,22850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22850001,22950000,22900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22900001,23000000,22950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,22950001,23050000,23000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23000001,23100000,23050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23050001,23150000,23100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23100001,23200000,23150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23150001,23250000,23200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23200001,23300000,23250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23250001,23350000,23300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23300001,23400000,23350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23350001,23450000,23400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23400001,23500000,23450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23450001,23550000,23500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23500001,23600000,23550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23550001,23650000,23600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23600001,23700000,23650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23650001,23750000,23700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23700001,23800000,23750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23750001,23850000,23800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23800001,23900000,23850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23850001,23950000,23900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23900001,24000000,23950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,23950001,24050000,24000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,24000001,24100000,24050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,24050001,24150000,24100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,24100001,24200000,24150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,24150001,24250000,24200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,24200001,24300000,24250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,24250001,24350000,24300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,24300001,24400000,24350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,24350001,24450000,24400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,24400001,24500000,24450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,24450001,24550000,24500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,24500001,24600000,24550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,24550001,24650000,24600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,24600001,24700000,24650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,24650001,24750000,24700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,24700001,24800000,24750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017351.1,24750001,24850000,24800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
